Label,Text,length,#digit/(#ascii+#digit+#punctuation),#max_digit_skip_0_2,first_character_type,"#""space"""
0,"vu xuan hieu
",13,0.0,0,1,2
0,"le  van chuong
",15,0.0,0,1,2
0,"nguyen xuan thuan
",18,0.0,0,1,2
0,"giang son ngoc
",15,0.0,0,1,2
0,"tran ba dat
",12,0.0,0,1,2
0,"hai tran
",9,0.0,0,1,1
0,"nguyen thanh long
",18,0.0,0,1,2
0,"nguyen hoang huan
",18,0.0,0,1,2
0,"huynh thanh phi
",16,0.0,0,1,2
0,"kim phuc nguyen
",16,0.0,0,1,2
0,"nguyen ha ly
",13,0.0,0,1,2
0,"dang xuan chau
",15,0.0,0,1,2
0,"chu van kien
",13,0.0,0,1,2
0,"hoang nghia thang
",18,0.0,0,1,2
0,"bui thi huong
",14,0.0,0,1,2
0,"bob nguyen
",11,0.0,0,1,1
0,"vu henry
",9,0.0,0,1,1
0,"anthony nguyen ngoc
",20,0.0,0,1,2
0,"le thi thu tra
",15,0.0,0,1,3
0,"tra vinh khuong
",16,0.0,0,1,2
0,"doan khac xuyen
",16,0.0,0,1,2
0,"hoa thi mai nguyen
",19,0.0,0,1,3
0,"truong quoc thao nguyen
",24,0.0,0,1,3
0,"chau, gia hung
",15,0.0,0,1,2
0,"nguyen duy anh
",15,0.0,0,1,2
0,"vu thi kim xuyen
",17,0.0,0,1,3
0,"nguyen phi
",11,0.0,0,1,1
0,"nguyen nhien
",13,0.0,0,1,1
0,"dinh nguyen tan hoang
",22,0.0,0,1,3
0,"thuy doan
",10,0.0,0,1,1
0,"hoang tuan anh
",15,0.0,0,1,2
0,"do thi thu
",11,0.0,0,1,2
0,"le q khiem
",11,0.0,0,1,2
0,"duong tran thai phi
",20,0.0,0,1,3
0,"nguyen viet tien
",17,0.0,0,1,2
0,"pham ngoc minh
",15,0.0,0,1,2
0,"dao thu hue
",12,0.0,0,1,2
0,"nguyẽn dúc chién
",20,0.0,0,1,2
0,"ta thi tuyet
",13,0.0,0,1,2
0,"doan tien dung
",15,0.0,0,1,2
0,"pham dong
",10,0.0,0,1,1
0,"ngo hoang tri dung
",19,0.0,0,1,3
0,"nguyen khac binh
",17,0.0,0,1,2
0,"la van phan
",12,0.0,0,1,2
0,"mai thi thoa
",13,0.0,0,1,2
0,"trung nguyen huu
",17,0.0,0,1,2
0,"do hong hien
",13,0.0,0,1,2
0,"nguyen vu hiep
",15,0.0,0,1,2
0,"dong tran
",10,0.0,0,1,1
0,"trinh thanh tra
",16,0.0,0,1,2
0,"diep bao dung
",14,0.0,0,1,2
0,"nguyẽn duong nguyẹt minh
",27,0.0,0,1,3
0,"le khac quang
",14,0.0,0,1,2
0,"do van phuc
",12,0.0,0,1,2
0,"paul pham
",10,0.0,0,1,1
0,"vu xuan khang
",14,0.0,0,1,2
0,"buu dien nguyen
",16,0.0,0,1,2
0,"bui minh ngoc
",14,0.0,0,1,2
0,"nguyen van khuong
",18,0.0,0,1,2
0,"pham dieu quynh
",16,0.0,0,1,2
0,"doan tuan anh
",14,0.0,0,1,2
0,"le quang tu
",12,0.0,0,1,2
0,"khoi nguyen huy
",16,0.0,0,1,2
0,"dao quoc viet
",14,0.0,0,1,2
0,"dinh van huong
",15,0.0,0,1,2
0,"chau, gia hao
",14,0.0,0,1,2
0,"luong viet ha
",14,0.0,0,1,2
0,"dinh ngoc anh
",14,0.0,0,1,2
0,"bùi tién hung
",16,0.0,0,1,2
0,"le ha
",6,0.0,0,1,1
0,"nguyen minh hai
",16,0.0,0,1,2
0,"vo viet anh
",12,0.0,0,1,2
0,"anvan huynh
",12,0.0,0,1,1
0,"nguyen thanh son
",17,0.0,0,1,2
0,"hoàng hải
",12,0.0,0,1,1
0,"chung quy hoang
",16,0.0,0,1,2
0,"pham song thu
",14,0.0,0,1,2
0,"phan tuan binh
",15,0.0,0,1,2
0,"nguyen dinh vinh
",17,0.0,0,1,2
0,"nguyen xuan vien
",17,0.0,0,1,2
0,"bui quang trung
",16,0.0,0,1,2
0,"luong vo nhat quang
",20,0.0,0,1,3
0,"luong duc tai
",14,0.0,0,1,2
0,"minh tu huynh
",14,0.0,0,1,2
0,"trịnh hũu long
",17,0.0,0,1,2
0,"nguyen huong giang
",19,0.0,0,1,2
0,"alexander nguyen
",17,0.0,0,1,1
0,"luong thuy linh
",16,0.0,0,1,2
0,"dam viet tuyen
",15,0.0,0,1,2
0,"nguyen manh cuong
",18,0.0,0,1,2
0,"le thi thu huong
",17,0.0,0,1,3
0,"lam quang thiep
",16,0.0,0,1,2
0,"bachlongpd
",11,0.0,0,1,0
0,"phuong tran
",12,0.0,0,1,1
0,"toan dam
",9,0.0,0,1,1
0,"nguyen tran anh
",16,0.0,0,1,2
0,"le van huy
",11,0.0,0,1,2
0,"pham quoc phong
",16,0.0,0,1,2
0,"chung thanh tran
",17,0.0,0,1,2
0,"le thi hong hanh
",17,0.0,0,1,3
0,"vinh nguyen
",12,0.0,0,1,1
0,"pham hoang huy phong
",21,0.0,0,1,3
0,"nguyen huu su
",14,0.0,0,1,2
0,"ngo minh uy
",12,0.0,0,1,2
0,"hung bui
",9,0.0,0,1,1
0,"vo le dinh phu
",15,0.0,0,1,3
0,"pham nguyen hong an
",20,0.0,0,1,3
0,"trieu hong minh
",16,0.0,0,1,2
0,"kevin tran
",11,0.0,0,1,1
0,"tran son tung
",14,0.0,0,1,2
0,"pham thi hong van
",18,0.0,0,1,3
0,"le dung
",8,0.0,0,1,1
0,"phan van quyen
",15,0.0,0,1,2
0,"lu tran diem trinh
",19,0.0,0,1,3
0,"le van than
",12,0.0,0,1,2
0,"nguyen van anh
",15,0.0,0,1,2
0,"pham thanh tung
",16,0.0,0,1,2
0,"tran phuong ha
",15,0.0,0,1,2
0,"phan van song
",14,0.0,0,1,2
0,"nguyen tuan thinh
",18,0.0,0,1,2
0,"tran bang
",10,0.0,0,1,1
0,"van do
",7,0.0,0,1,1
0,"ngo manh duc
",13,0.0,0,1,2
0,"khoa le
",8,0.0,0,1,1
0,"pham huu bon
",13,0.0,0,1,2
0,"nguyen kim tuan
",16,0.0,0,1,2
0,"hai  truong
",12,0.0,0,1,1
0,"vu cong doan
",13,0.0,0,1,2
0,"chieu pham
",11,0.0,0,1,1
0,"canh-dung tran
",15,0.0,0,1,1
0,"vo thi minh
",12,0.0,0,1,2
0,"nguyen nhu thuan
",17,0.0,0,1,2
0,"qui thai
",9,0.0,0,1,1
0,"truong thi qui
",15,0.0,0,1,2
0,"pham gia minh
",14,0.0,0,1,2
0,"quach thi thu hoai
",19,0.0,0,1,3
0,"vu van son
",11,0.0,0,1,2
0,"nguyen quang nhan
",18,0.0,0,1,2
0,"pham thi bich ngoc
",19,0.0,0,1,3
0,"duong van tuan
",15,0.0,0,1,2
0,"phạm quóc hùng
",18,0.0,0,1,2
0,"pham tran tung
",15,0.0,0,1,2
0,"nguyen van khoa
",16,0.0,0,1,2
0,"hy tong
",8,0.0,0,1,1
0,"tran kim thap
",14,0.0,0,1,2
0,"tran tran
",10,0.0,0,1,1
0,"dr.phan huy oanh
",17,0.0,0,1,1
0,"nguyen tuan hiep
",17,0.0,0,1,2
0,"nguyen tien minh
",17,0.0,0,1,2
0,"nguyen  duc truong
",19,0.0,0,1,2
0,"trinh hoang duy
",16,0.0,0,1,2
0,"luu hà sĩ tam
",16,0.0,0,1,3
0,"do nhu ly
",10,0.0,0,1,2
0,"dung t tran
",12,0.0,0,1,2
0,"le thi hang
",12,0.0,0,1,2
0,"bui thi hue
",12,0.0,0,1,2
0,"tran thi van quynh
",19,0.0,0,1,3
0,"tong van linh
",14,0.0,0,1,2
0,"nguyet anh pham
",16,0.0,0,1,2
0,"nguyen luong hai khoi
",22,0.0,0,1,3
0,"nguyen van quang
",17,0.0,0,1,2
0,"nguyen van phu
",15,0.0,0,1,2
0,"kien pham
",10,0.0,0,1,1
0,"vu  sinh  hien
",15,0.0,0,1,2
0,"ngoc quynh nguyen
",18,0.0,0,1,2
0,"tran anh duc
",13,0.0,0,1,2
0,"nguyen van truong
",18,0.0,0,1,2
0,"dang xuan thanh
",16,0.0,0,1,2
0,"dinh tai duc
",13,0.0,0,1,2
0,"nguyen thi thu trang
",21,0.0,0,1,3
0,"henry pham
",11,0.0,0,1,1
0,"nguyen the chinh
",17,0.0,0,1,2
0,"le van thanh
",13,0.0,0,1,2
0,"truong tuan dat
",16,0.0,0,1,2
0,"nguyen quoc cam
",16,0.0,0,1,2
0,"hoang son
",10,0.0,0,1,1
0,"nguyen quoc hai
",16,0.0,0,1,2
0,"le tri cong
",12,0.0,0,1,2
0,"son bach
",9,0.0,0,1,1
0,"vietnam hoai nguyen
",20,0.0,0,1,2
0,"pham ba coi
",12,0.0,0,1,2
0,"tran hoang vu
",14,0.0,0,1,2
0,"nguyen thi tu huy
",18,0.0,0,1,3
0,"nguyen phan thy
",16,0.0,0,1,2
0,"tran quang lam
",15,0.0,0,1,2
0,"nguyen thi hong thom
",21,0.0,0,1,3
0,"nguyẽn van khanh
",18,0.0,0,1,2
0,"lai thi ngoc ha
",16,0.0,0,1,3
0,"tran phuong thao
",17,0.0,0,1,2
0,"hung nguyen
",12,0.0,0,1,1
0,"pham van phuc
",14,0.0,0,1,2
0,"pham van phuc
",14,0.0,0,1,2
0,"tang thi duyen hong
",20,0.0,0,1,3
0,"dung leanh
",11,0.0,0,1,1
0,"thao dang
",10,0.0,0,1,1
0,"tam tam hoang
",14,0.0,0,1,2
0,"nguyen quoc hai
",16,0.0,0,1,2
0,"tran thi ngoc anh
",18,0.0,0,1,3
0,"vu anh tuan
",12,0.0,0,1,2
0,"trinh lien minh
",16,0.0,0,1,2
0,"le cong vinh
",13,0.0,0,1,2
0,"nguyen huong dao
",17,0.0,0,1,2
0,"nguyen thi kim dam
",19,0.0,0,1,3
0,"nguyen tran tuan
",17,0.0,0,1,2
0,"ho van giau
",12,0.0,0,1,2
0,"hoang thanh
",12,0.0,0,1,1
0,"pham thanh ha
",14,0.0,0,1,2
0,"le minh trung
",14,0.0,0,1,2
0,"nguyen thuong viet
",19,0.0,0,1,2
0,"tran thi thu
",13,0.0,0,1,2
0,"do xuan loc
",12,0.0,0,1,2
0,"hoang the diem
",15,0.0,0,1,2
0,"le tuyet manh
",14,0.0,0,1,2
0,"anh tuan nguyen
",16,0.0,0,1,2
0,"dinh duc hoang
",15,0.0,0,1,2
0,"tran thuy trang
",16,0.0,0,1,2
0,"henry vo
",9,0.0,0,1,1
0,"nguyen van dinh
",16,0.0,0,1,2
0,"nguyen thi thanh vi
",20,0.0,0,1,3
0,"alex cartier
",13,0.0,0,1,1
0,"phuong ky trieu
",16,0.0,0,1,2
0,"tuan nguyen
",12,0.0,0,1,1
0,"huynh huy hoang
",16,0.0,0,1,2
0,"nguyen xuan duc
",16,0.0,0,1,2
0,"pham linh khue
",15,0.0,0,1,2
0,"tuy nguyen
",11,0.0,0,1,1
0,"thai duong
",11,0.0,0,1,1
0,"thanh long
",11,0.0,0,1,1
0,"dang ngoc chinh
",16,0.0,0,1,2
0,"son ngoc pham
",14,0.0,0,1,2
0,"tran van cung
",14,0.0,0,1,2
0,"nguyen trung ton
",17,0.0,0,1,2
0,"bui nguyen dieu
",16,0.0,0,1,2
0,"ho thi ngoc dung
",17,0.0,0,1,3
0,"tran minh tuan
",15,0.0,0,1,2
0,"khoa tan nguyen
",16,0.0,0,1,2
0,"tran thi yen nhi
",17,0.0,0,1,3
0,"duong quang lac-hong
",21,0.0,0,1,2
0,"vũ thé cuòng
",16,0.0,0,1,2
0,"ly minh hao
",12,0.0,0,1,2
0,"nguyen duc hai
",15,0.0,0,1,2
0,"le dinh cuong
",14,0.0,0,1,2
0,"nguyen viet ha
",15,0.0,0,1,2
0,"pham quang hai
",15,0.0,0,1,2
0,"nguyen bao thuy ngan
",21,0.0,0,1,3
0,"nguyen trong nghia
",19,0.0,0,1,2
0,"tran thanh son
",15,0.0,0,1,2
0,"phan tung giang
",16,0.0,0,1,2
0,"la chi hieu
",12,0.0,0,1,2
0,"nguyen van manh
",16,0.0,0,1,2
0,"nguyen van linh
",16,0.0,0,1,2
0,"nguyen dúc toản
",18,0.0,0,1,2
0,"nguyen quang hoang
",19,0.0,0,1,2
0,"hoàng son
",11,0.0,0,1,1
0,"ho quoc cuong
",14,0.0,0,1,2
0,"do huu hai
",11,0.0,0,1,2
0,"van nguyen
",11,0.0,0,1,1
0,"nguyen van sang
",16,0.0,0,1,2
0,"doan xuan thang
",16,0.0,0,1,2
0,"tran thi minh trang
",20,0.0,0,1,3
0,"nguyen quoc bao
",16,0.0,0,1,2
0,"huynh chanh bach
",17,0.0,0,1,2
0,"pham thi minh am
",17,0.0,0,1,3
0,"do dang giu
",12,0.0,0,1,2
0,"nguyen hong van
",16,0.0,0,1,2
0,"nguyen vu hieu
",15,0.0,0,1,2
0,"minh nguyen
",12,0.0,0,1,1
0,"dang nguyen hoang
",18,0.0,0,1,2
0,"nguyen bao van
",15,0.0,0,1,2
0,"cao xuan an
",12,0.0,0,1,2
0,"vu trung
",9,0.0,0,1,1
0,"le xuan thong
",14,0.0,0,1,2
0,"nguyen quoc vu
",15,0.0,0,1,2
0,"do thanh duong
",15,0.0,0,1,2
0,"huyenvu bui
",12,0.0,0,1,1
0,"khuu tien dat
",14,0.0,0,1,2
0,"duong tran
",11,0.0,0,1,1
0,"luu hong thang
",15,0.0,0,1,2
0,"nguyen nam hung
",16,0.0,0,1,2
0,"vu anh quan
",12,0.0,0,1,2
0,"nguyen binh
",12,0.0,0,1,1
0,"nguyen the duong
",17,0.0,0,1,2
0,"van ngoc tra
",13,0.0,0,1,2
0,"la tran nhu ngoc
",17,0.0,0,1,3
0,"le trung hieu
",14,0.0,0,1,2
0,"phan cao thiẹn
",16,0.0,0,1,2
0,"tran thanh tam
",15,0.0,0,1,2
0,"nguyen truong
",14,0.0,0,1,1
0,"vo huynh quang nguyen
",22,0.0,0,1,3
0,"hong tran
",10,0.0,0,1,1
0,"vu quoc dai
",12,0.0,0,1,2
0,"do huu tuyen
",13,0.0,0,1,2
0,"hoang thi thuy trang
",21,0.0,0,1,3
0,"dang van nam
",13,0.0,0,1,2
0,"nguyen phuong thuy
",19,0.0,0,1,2
0,"phat le
",8,0.0,0,1,1
0,"doan xuan truc
",15,0.0,0,1,2
0,"pham trong quyen
",17,0.0,0,1,2
0,"tran dai thang
",15,0.0,0,1,2
0,"nguyen manh luan
",17,0.0,0,1,2
0,"tran nam nguyen
",16,0.0,0,1,2
0,"nguyen phuc
",12,0.0,0,1,1
0,"kevin do
",9,0.0,0,1,1
0,"ha duy long
",12,0.0,0,1,2
0,"pham duc duong
",15,0.0,0,1,2
0,"nguyen vu kien
",15,0.0,0,1,2
0,"tran quang thanh
",17,0.0,0,1,2
0,"son ho
",7,0.0,0,1,1
0,"giang dinh
",11,0.0,0,1,1
0,"nguyen hong khoai
",18,0.0,0,1,2
0,"vu ngoc tuan
",13,0.0,0,1,2
0,"nguyen vu bao quoc
",19,0.0,0,1,3
0,"nguyen huu tri
",15,0.0,0,1,2
0,"do van moi
",11,0.0,0,1,2
0,"nguyen tai thuong
",18,0.0,0,1,2
0,"le duc thang
",13,0.0,0,1,2
0,"tran duc hanh
",14,0.0,0,1,2
0,"bang c. dinh
",13,0.0,0,1,2
0,"tong hoang nhan
",16,0.0,0,1,2
0,"le son tung
",12,0.0,0,1,2
0,"kha nguyen
",11,0.0,0,1,1
0,"xuan pham
",10,0.0,0,1,1
0,"nguyen ngoc dang khoa
",22,0.0,0,1,3
0,"nguyen the loc
",15,0.0,0,1,2
0,"le duc quang
",13,0.0,0,1,2
0,"wesley phan
",12,0.0,0,1,1
0,"nguyẽn thanh khiét
",21,0.0,0,1,2
0,"phat pham
",10,0.0,0,1,1
0,"quan nguyen
",12,0.0,0,1,1
0,"pham van hoa
",13,0.0,0,1,2
0,"to lam huong
",13,0.0,0,1,2
0,"do toan quyen
",14,0.0,0,1,2
0,"vo minh loc
",12,0.0,0,1,2
0,"nguyen thi thao
",16,0.0,0,1,2
0,"lai tan lam
",12,0.0,0,1,2
0,"hoang thi hao
",14,0.0,0,1,2
0,"nguyen phan kien
",17,0.0,0,1,2
0,"nguyen van hoang
",17,0.0,0,1,2
0,"phan tan hai
",13,0.0,0,1,2
0,"le trung tinh
",14,0.0,0,1,2
0,"tran quoc thai
",15,0.0,0,1,2
0,"ly ho thi khanh
",16,0.0,0,1,3
0,"nhan nguyen
",12,0.0,0,1,1
0,"hoang hoang mai
",16,0.0,0,1,2
0,"nguyen van quang
",17,0.0,0,1,2
0,"nguyen quoc cuong
",18,0.0,0,1,2
0,"nguyen huu tuong vinh
",22,0.0,0,1,3
0,"hoang khanh bao vi
",19,0.0,0,1,3
0,"nguyen duc khuong
",18,0.0,0,1,2
0,"nguyen trung hieu
",18,0.0,0,1,2
0,"le thi thanh thuy
",18,0.0,0,1,3
0,"phan van hoang
",15,0.0,0,1,2
0,"pham vuong anh
",15,0.0,0,1,2
0,"ngo bao chau
",13,0.0,0,1,2
0,"nguyenquangchu
",15,0.0,0,1,0
0,"cao van quang
",14,0.0,0,1,2
0,"nguyen-trong  hoang
",20,0.0,0,1,1
0,"bui ngoc quang
",15,0.0,0,1,2
0,"nguyen thi hai yen
",19,0.0,0,1,3
0,"phan van duy
",13,0.0,0,1,2
0,"nguyen jung
",12,0.0,0,1,1
0,"nguyen thuy
",12,0.0,0,1,1
0,"dinh ngoc thu
",14,0.0,0,1,2
0,"thanh phuong
",13,0.0,0,1,1
0,"dat nguyen
",11,0.0,0,1,1
0,"ngoc chau tran
",15,0.0,0,1,2
0,"ngo dac hung
",13,0.0,0,1,2
0,"pham manh dung
",15,0.0,0,1,2
0,"dao duy ninh
",13,0.0,0,1,2
0,"hung tran
",10,0.0,0,1,1
0,"tran nang
",10,0.0,0,1,1
0,"dinh khoi nguyen
",17,0.0,0,1,2
0,"nguyen the dung
",16,0.0,0,1,2
0,"nguyen tuan khanh
",18,0.0,0,1,2
0,"phung thi huyen trang
",22,0.0,0,1,3
0,"huynh bao duc
",14,0.0,0,1,2
0,"hung
",5,0.0,0,1,0
0,"nguyen kim nhung
",17,0.0,0,1,2
0,"bui hoang dung
",15,0.0,0,1,2
0,"phong huynh
",12,0.0,0,1,1
0,"nghia
",6,0.0,0,1,0
0,"nguyen thanh trung
",19,0.0,0,1,2
0,"trieu van dung
",15,0.0,0,1,2
0,"hong anh ngo
",13,0.0,0,1,2
0,"nguyen hai son
",15,0.0,0,1,2
0,"pham dac hien
",14,0.0,0,1,2
0,"nguyen phuong nhung
",20,0.0,0,1,2
0,"khach do
",9,0.0,0,1,1
0,"nguyen thi hong thu
",20,0.0,0,1,3
0,"hien phan
",10,0.0,0,1,1
0,"nguyen ngoc phuc
",17,0.0,0,1,2
0,"dinh kim phuc
",14,0.0,0,1,2
0,"linh hoang
",11,0.0,0,1,1
0,"to ngoc chan
",13,0.0,0,1,2
0,"mach van kinh
",14,0.0,0,1,2
0,"nguyen hoang phuong quynh
",26,0.0,0,1,3
0,"ta kim hoang
",13,0.0,0,1,2
0,"nguyen khanh hung
",18,0.0,0,1,2
0,"nguyen hoang viet
",18,0.0,0,1,2
0,"nguyen viet huy thanh
",22,0.0,0,1,3
0,"ho hoang vu
",12,0.0,0,1,2
0,"hien bui
",9,0.0,0,1,1
0,"phan manh tuan
",15,0.0,0,1,2
0,"truong quang ngoc
",18,0.0,0,1,2
0,"nguyen hoai tuong
",18,0.0,0,1,2
0,"hien pham
",10,0.0,0,1,1
0,"le hong giang
",14,0.0,0,1,2
0,"ngo thi kim cuc
",16,0.0,0,1,3
0,"thanh tran
",11,0.0,0,1,1
0,"thinh nguyen
",13,0.0,0,1,1
0,"nguyen trut dinh
",17,0.0,0,1,2
0,"hoang giang
",12,0.0,0,1,1
0,"nguyen cuu tri
",15,0.0,0,1,2
0,"tony ngo
",9,0.0,0,1,1
0,"dang binh
",10,0.0,0,1,1
0,"le minh nguyen
",15,0.0,0,1,2
0,"ton nu thi phuong
",18,0.0,0,1,3
0,"nguyen nhien
",13,0.0,0,1,1
0,"nguyen huu nhu bon
",19,0.0,0,1,3
0,"nguyen ich cuong
",17,0.0,0,1,2
0,"mai the tai
",12,0.0,0,1,2
0,"nguyen chi quyet
",17,0.0,0,1,2
0,"hong quoc khuong
",17,0.0,0,1,2
0,"nguyenquangchu
",15,0.0,0,1,0
0,"vu hai long
",12,0.0,0,1,2
0,"than nguyen vinh hao
",21,0.0,0,1,3
0,"nguyen quang vinh
",18,0.0,0,1,2
0,"nguyen van khai
",16,0.0,0,1,2
0,"phan an
",8,0.0,0,1,1
0,"nguyen minh man
",16,0.0,0,1,2
0,"tran quoc tinh
",15,0.0,0,1,2
0,"tran khanh lam
",15,0.0,0,1,2
0,"nguyen tuan hung
",17,0.0,0,1,2
0,"huynh van vuong
",16,0.0,0,1,2
0,"le hung
",8,0.0,0,1,1
0,"do hong quan
",13,0.0,0,1,2
0,"nguyen hai lan
",15,0.0,0,1,2
0,"ho nguyen minh tan
",19,0.0,0,1,3
0,"pham minh khoi
",15,0.0,0,1,2
0,"thong hoang
",12,0.0,0,1,1
0,"nguyen van khuong
",18,0.0,0,1,2
0,"dinhquocthang
",14,0.0,0,1,0
0,"pham nguyen dat phuoc
",22,0.0,0,1,3
0,"phan quoc tuyen
",16,0.0,0,1,2
0,"tran nam thien
",15,0.0,0,1,2
0,"le vu
",6,0.0,0,1,1
0,"tran duc thinh
",15,0.0,0,1,2
0,"le van dat
",11,0.0,0,1,2
0,"nguyen diep phuong
",19,0.0,0,1,2
0,"nguyen phuong
",14,0.0,0,1,1
0,"xuan huong
",11,0.0,0,1,1
0,"bao le
",7,0.0,0,1,1
0,"dao, michael
",13,0.0,0,1,1
0,"nguyen hong an
",15,0.0,0,1,2
0,"duong quang dan-viet
",21,0.0,0,1,2
0,"tran tat dat
",13,0.0,0,1,2
0,"andy le
",8,0.0,0,1,1
0,"nguyen thi tuyet trinh
",23,0.0,0,1,3
0,"phan the yen
",13,0.0,0,1,2
0,"benjamintran
",13,0.0,0,1,0
0,"tri le
",7,0.0,0,1,1
0,"nguyenvanquang
",15,0.0,0,1,0
0,"chuong tran
",12,0.0,0,1,1
0,"anh nguyen
",11,0.0,0,1,1
0,"phan anh ky
",12,0.0,0,1,2
0,"pham thi cuc
",13,0.0,0,1,2
0,"trinh thi hanh
",15,0.0,0,1,2
0,"dao duc thinh
",14,0.0,0,1,2
0,"tran viet hai
",14,0.0,0,1,2
0,"phong tran
",11,0.0,0,1,1
0,"trinh viet nam
",15,0.0,0,1,2
0,"nguyen ho nhat thanh
",21,0.0,0,1,3
0,"vu vi dinh
",11,0.0,0,1,2
0,"thiem an phuong
",16,0.0,0,1,2
0,"melisa tram
",12,0.0,0,1,1
0,"nguyen ngoc son
",16,0.0,0,1,2
0,"phuoc vinh
",11,0.0,0,1,1
0,"nguyen ngoc dang
",17,0.0,0,1,2
0,"hung vuong
",11,0.0,0,1,1
